id;Название_ru;Name_en;id_станции;Направление;lat;lon
20180;шоссе Энтузиастов, парк Измайлово, трамвайная остановка;shosse Entuziastov, park Izmajlovo, tramway stop;81;both;55.7585446;37.7517358
20181;шоссе Энтузиастов, Четвертое транспортное кольцо;shosse Entuziastov, Chetvertoje Transport Ring;81;both;55.7584463;37.7512111
20182;шоссе Энтузиастов, троллейбусная остановка;shosse Entuziastov, trolleybus stop;81;both;55.758447;37.7517903
20191;ул. Электродная, Владимирский пруд;ul. Jelektrodnaja, Vladimirskij prud;81;both;55.757454;37.7520359
20200;ул. Академика Петровского;ul. Akademika Petrovskogo;99;in;55.71876387;37.6082272
20201;ул. Академика Петровского;ul. Akademika Petrovskogo;99;out;55.71865515;37.60799025
20210;ул. Мусы Джалиля (четная сторона), 10-й мкр. Зябликово;ul. Musy Dzhalilja (even side), Desjatyj mikrorajon Zjablikovo;221;both;55.62009879;37.74316214
20220;ул. Мусы Джалиля, ул. Шипиловская, Задонский пр-д;ul. Musy Dzhalilja, ul. Shipilovskaja, Zadonskij proezd;221;both;55.62222595;37.74387832
20230;ул. Мусы Джалиля (нечетная сторона), 12-й мкр. Зябликово;ul. Musy Dzhalilja (odd side), Dvenadtsatyj mikrorajon Zjablikovo;221;both;55.62038587;37.74415929
20231;ул. Мусы Джалиля (нечетная сторона), 12-й мкр. Зябликово;ul. Musy Dzhalilja (odd side), Dvenadtsatyj mikrorajon Zjablikovo;221;both;55.61983838;37.7442852
20240;ул. Мусы Джалиля, ул. Шипиловская, Ореховый пр-д;ul. Musy Dzhalilja, ul. Shipilovskaja, Orehovyj proezd;221;both;55.62209462;37.74241848
20250;ул. Уральская, ул. Амурская;ul. Ural'skaja, ul. Amurskaja;53;both;55.81046254;37.79829523
20260;"ул. 9-я Парковая, ТЦ ""Вектор""";"ul. Devjataja Parkovaja, shopping mall ""Vektor""";53;both;55.80997557;37.79832298
20270;ул. 9-я Парковая, ул. К. Федина, ул. 7-я Парковая;ul. Devjataja Parkovaja, ul. K. Fedina, ul. Sed'maja Parkovaja;53;both;55.80839811;37.79845894
20280;автостанция;bus station;53;both;55.81048751;37.7988488
20290;"ул. 9-я Парковая, ТЦ ""Альбатрос""";"ul. Devjataja Parkovaja, shopping mall ""Al'batros""";53;both;55.80997973;37.798871
20300;"ул. 9-я Парковая, ул. К. Федина, ТЦ ""Первомайский""";"ul. Devjataja Parkovaja, ul. K. Fedina, shopping mall ""Pervomajskij""";53;both;55.80840227;37.79890152
20310;ул. Новощукинская, ул. Академика Бочвара;ul. Novoschukinskaja, ul. Akademika Bochvara;125;both;55.80912263;37.46281397
20320;"ТЦ ""Щука""";"shopping mall ""Schuka""";125;both;55.80943832;37.46331858
20330;ул. Маршала Василевского, ул. Академика Бочвара;ul. Marshala Vasilevskogo, ul. Akademika Bochvara;125;both;55.80771276;37.46554177
20340;ул. Маршала Василевского, парк Покровское-Стрешнево;ul. Marshala Vasilevskogo, park Pokrovskoe-Streshnevo;125;both;55.80802149;37.46602229
20350;ул. Большая Семеновская;ul. Bol'shaja Semenovskaja;48;out;55.78191846;37.70529575
20351;ул. Большая Семеновская;ul. Bol'shaja Semenovskaja;48;in;55.78211128;37.70555312
20360;"пр-т Вернадского, ул. Рузская, ТЦ ""Альмирал""";"prospekt Vernadskogo, ul. Ruzskaja, shopping mall ""Al'miral""";19;both;55.66273814;37.48212194
20370;пр-т Вернадского, ул. Покрышкина;prospekt Vernadskogo, ul. Pokryshkina;19;both;55.66296795;37.48221586
20380;пр-т Вернадского, ул. 26 Бакинских Комиссаров;prospekt Vernadskogo, ul. 26 Bakinskih Komissarov;19;both;55.66251977;37.48318705
20390;"пр-т Вернадского, сквер, ТЦ ""Звездочка""";"prospekt Vernadskogo, public garden, shopping mall ""Zvezdochka""";19;both;55.664524;37.48319926
20400;пр-т Вернадского, сквер, ул. Коштоянца;prospekt Vernadskogo, public garden, ul. Koshtojanca;19;both;55.66473931;37.4833932
20410;пр-т Вернадского, Институт проблем механики РАН;prospekt Vernadskogo, Institut problem mehaniki RAN;19;both;55.66456829;37.48438424
20420;"пр-т Вернадского, ""Чайхона № 1""";"prospekt Vernadskogo, ""Chajhona № 1""";19;both;55.66430105;37.48422849
20430;пр-т Вернадского, ул. 26 Бакинских Комиссаров;prospekt Vernadskogo, ul. 26 Bakinskih Komissarov;19;both;55.66274806;37.48330463
20440;"ул. Днепропетровская, ТРК ""Глобал Сити""";"ul. Dnepropetrovskaja, shopping mall ""Global Siti""";149;out;55.6213415;37.60768137
20441;"ул. Днепропетровская, ТРК ""Глобал Сити""";"ul. Dnepropetrovskaja, shopping mall ""Global Siti""";149;in;55.6213415;37.60768137
20442;ул. Кировоградская, парк 30-летия Победы;ul. Kirovogradskaja, park Tridcatiletija Pobedy;149;out;55.62106403;37.60798659
20443;ул. Кировоградская, парк 30-летия Победы;ul. Kirovogradskaja, park Tridcatiletija Pobedy;149;in;55.62106403;37.60798659
20450;ул. Кировоградская (четная сторона);ul. Kirovogradskaja (even side);149;both;55.623553;37.60904517
20452;"ул. Сумская, ТРК ""Глобал Сити""";"ul. Sumskaja, shopping mall ""Global City""";149;both;55.62334767;37.60845692
20460;ул. Кировоградская, Радиотехнический институт РАН;ul. Kirovogradskaja, Radiotehnicheskij institut RAN;149;out;55.62086008;37.60895638
20461;ул. Кировоградская, Радиотехнический институт РАН;ul. Kirovogradskaja, Radiotehnicheskij institut RAN;149;in;55.62086008;37.60895638
20462;"ул. Днепропетровская, ТЦ ""Южный""";"ul. Dnepropetrovskaja, ""Juzhnyj"" shopping mall";149;out;55.62159956;37.6093171
20463;"ул. Днепропетровская, ТЦ ""Южный""";"ul. Dnepropetrovskaja, ""Juzhnyj"" shopping mall";149;in;55.62159956;37.6093171
20470;ул. Кировоградская (нечетная сторона);ul. Kirovogradskaja (odd side);149;both;55.62349929;37.61006826
20472;"ул. Сумская, рынок ""Южный""";"ul. Sumskaja, market ""Juzhnyj""";149;both;55.6226845;37.6097347
20480;"Дворец спорта ""Содружество""";"Sport center ""Sodruzhestvo""";108;both;55.6055239;37.53482479
20490;"ТЦ ""Золотой Вавилон""";"shopping mall ""Zolotoj Vavilon""";108;both;55.60609828;37.53517094
20500;ул. Тарусская, ул. Айвазовского;ul. Tarusskaja, ul. Ajvazovskogo;108;both;55.60653253;37.53315021
20510;Новоясеневский пр-т , Литовский б-р;Novojasenevskij prospekt , Litovskij boulevard;108;both;55.60655334;37.53140488
20520;"ТЦ ""Калита"", Новоясеневский пр-т , Литовский б-р";"""Kalita"" shopping mall, Novojasenevskij prospekt , Litovskij boulevard";108;both;55.60685163;37.53156582
20530;ул. Тарусская, ул. Голубинская;ul. Tarusskaja, ul. Golubinskaja;108;both;55.60620372;37.53139101
20540;ул. Ясногорская, ул. Голубинская;ul. Jasnogorskaja, ul. Golubinskaja;108;both;55.60564044;37.53429342
20550;ул. Ясногорская, ул. Айвазовского;ul. Jasnogorskaja, ul. Ajvazovskogo;108;both;55.60623771;37.53451263
20590;ул. Скобелевская;ul. Skobelevskaja;192;both;55.54844975;37.55613421
20600;"издательство ""Известия""";"publishing house ""Izvestija""";33;both;55.76597439;37.60440421
20601;"издательство ""Известия""";"publishing house ""Izvestija""";119;both;55.76597439;37.60440421
20610;Сапожковая площадь, Манеж;Sapozhkovaja square, Manezh;54;in;55.75222615;37.61172388
20611;Сапожковая площадь, Манеж;Sapozhkovaja square, Manezh;54;out;55.75222615;37.61172388
20612;Сапожковая площадь, Манеж;Sapozhkovaja square, Manezh;44;in;55.75222615;37.61172388
20613;Сапожковая площадь, Манеж;Sapozhkovaja square, Manezh;44;out;55.75222615;37.61172388
20614;Сапожковая площадь, Манеж;Sapozhkovaja square, Manezh;11;in;55.75222615;37.61172388
20615;Сапожковая площадь, Манеж;Sapozhkovaja square, Manezh;11;out;55.75222615;37.61172388
20620;Бунинская аллея;Buninskaja alleja;195;both;55.53771781;37.51494479
20630;Лермонтовский пр-т, ул. Пронская;Lermontovskij prospekt, ul. Pronskaya;228;both;55.70199928;37.85018574
20640;Лермонтовский пр-т, Хвалынский б-р;Lermontovskij prospekt, Hvalynskij boulevard;228;both;55.70168331;37.85082041
20650;"Лермонтовский пр-т, ТЦ ""Феникс""";"Lermontovskij prospekt, ""Phoenix"" shopping mall";228;both;55.70059042;37.85397733
20651;"Лермонтовский пр-т, Хвалынский б-р, супермаркет ""Любимый""";"Lermontovskij prospekt, Hvalynskij boulevard, supermarket ""Lyubimyj""";228;both;55.70048367;37.85257392
20652;Хвалынский б-р, Жулебинский б-р;Hvalynskij boulevard, Zhulebinskij boulevard;228;both;55.69993785;37.85329777
20653;Хвалынский б-р, Жулебинский б-р;Hvalynskij boulevard, Zhulebinskij boulevard;228;both;55.69975479;37.85361519
20660;ул. Саранская;ul. Saranskaja;229;both;55.6864066;37.85675088
20670;ул. Авиаконструктора Миля, 3-й мкр.;ul. Aviakonstruktora Milja, tretij mikrorajon;229;both;55.68611932;37.85643708
20680;ул. Тарханская;ul. Tarhanskaja;229;both;55.68439566;37.85579771
20690;ул. Авиаконструктора Миля, 5-й мкр.;ul. Aviakonstruktora Milja, pjatyi mikrorajon;229;both;55.68414226;37.85549717
20700;Новорязанское шоссе;Novorjazanskoe shosse;229;both;55.68362958;37.85482244
20710;ул. Кирова;ul. Kirova;229;both;55.68607955;37.8576628
20720;ул. Тарханская;ul. Tarhanskaja;229;both;55.68579227;37.85735048
20730;ул. Авиаконструктора Миля, автостоянка, теннисный центр;ul. Aviakonstruktora Milja, parking, tennis centre;229;both;55.68485383;37.85494324
20740;ул. Авиаконструктора Миля, автобусная остановка;ul. Aviakonstruktora Milja, bus stop;229;both;55.68484646;37.8543952
20750;ул. Авиаконструктора Миля, поликлиника № 23;ul. Aviakonstruktora Milja, policlinic No 23;229;both;55.68460927;37.8540711
20760;ул. Авиаконструктора Миля, 4-й мкр.;ul. Aviakonstruktora Milja, chetvertyi mikrorajon;229;both;55.68420414;37.85411824
20800;МКАД;MKAD;231;both;55.58164079;37.57796393
20900;пр-т Академика Сахарова, здание ВТБ;prospekt Akademika Saharova, VTB building;8;out;55.76610767;37.63711206
20901;пр-т Академика Сахарова, здание ВТБ;prospekt Akademika Saharova, VTB building;8;in;55.76610767;37.63711206
20902;пр-т Академика Сахарова, здание Lukoil;prospekt Akademika Saharova, Lukoil building;8;out;55.76633993;37.63670921
20903;пр-т Академика Сахарова, здание Lukoil;prospekt Akademika Saharova, Lukoil building;8;in;55.76633993;37.63670921
20904;Тургеневская площадь, здание ВТБ;Turgenevskaja square, VTB building;8;out;55.76567575;37.63756415
20905;Тургеневская площадь, здание ВТБ;Turgenevskaja square, VTB building;8;in;55.76567575;37.63756415
20906;Сретенский бульвар, здание Lukoil;Sretenskij boulevard, Lukoil building;8;out;55.76630288;37.63626261
20907;Сретенский бульвар, здание Lukoil;Sretenskij boulevard, Lukoil building;8;in;55.76630288;37.63626261
21000;"Стадион ""Открытие Арена"", Волоколамское шоссе, трибуна А, B, C";"staduim ""Otkrytie Arena"", Volokolamskoe shosse, A, B, C stands";234;both;55.81955881;37.43498417
21010;"Стадион ""Открытие Арена"", гостевой сектор, трибуна A, D, C, выход 2";"staduim ""Otkrytie Arena"", guest sector, A, D, C stands, exit 2";234;both;55.81740067;37.43403884
21020;"Стадион ""Открытие Арена"", гостевой сектор, трибуна A, D, C, выход 3";"staduim ""Otkrytie Arena"", guest sector, A, D, C stands, exit 3";234;both;55.81703588;37.43396766
21030;"Стадион ""Открытие Арена"", гостевой сектор, трибуна A, D, C, выход 4";"staduim ""Otkrytie Arena"", guest sector, A, D, C stands, exit 4";234;both;55.81742736;37.43362623
21040;"Стадион ""Открытие Арена"", гостевой сектор, трибуна A, D, C, выход 5";"staduim ""Otkrytie Arena"", guest sector, A, D, C stands, exit 5";234;both;55.81706035;37.43355505
21110;ул. Рузская, Военная академия (лифт);ul. Ruzskaja, Military academy (elevator);235;both;55.64654013;37.47444097
21120;ул. Рузская, Военная академия;ul. Ruzskaja, Military academy;235;both;55.64621029;37.47372021
21140;ул. Рузская, дублер Ленинского проспекта (МКАД);ul. Ruzskaja, dubler Leninskogo prospekta (MKAD);235;both;55.64540152;37.47194104
21150;ул. Академика Анохина, Тропаревский лесопарк, дублёр Ленинского проспекта (МКАД);ul. Akademika Anohina, Troparevskij lesopark, dubljor Leninskogo prospekta (MKAD);235;both;55.64505128;37.47115632
21160;Ленинский проспект (МКАД);Leninskij prospekt (MKAD);235;both;55.64514137;37.4723077
21170;Ленинский проспект (МКАД);Leninskij prospekt (MKAD);235;both;55.64481764;37.4715961
21180;дублер Ленинского проспекта (в центр);dubler Leninskogo prospekta (to city centre);235;both;55.6446512;37.47299603
21190;дублер Ленинского проспекта (в центр), ул. Академика Бакулева;dubler Leninskogo prospekta (to city centre), ul. Akademika Bakuleva;235;both;55.64433815;37.47227869
21200;мкр. Опытное поле;Opytnoe pole mikrorayon;236;both;55.6734994;37.8593877
21210;Новорязанское шоссе;Novoryazanskoe shosse;236;both;55.6737839;37.8587539
21220;Новорязанское шоссе;Novoryazanskoe shosse;236;both;55.6746051;37.8569155
21230;Кузьминский лесопарк;Kuzminskiy urban forest;236;both;55.6748546;37.8563684
21240;"ЖК ""Белые росы""";"""Belye Rosy"" Housing Estate";236;both;55.675281;37.8562503
21250;"Люберцы, Новорязанское шоссе, ТЦ ""Грант""";"Lyubertzy, Novoryazanskoe shosse, ""Grant"" Shopping mall";236;both;55.6759972;37.8576844
21260;ул. Маршала Полубоярова, ул. Привольная, ул. Авиаконструктора Миля;ul. Marshala Poluboyarova, ul. Privolnaya, ul. Aviakonstruktora Milya;236;both;55.6769313;37.8581067
21300;пр-т Андропова;prospekt Andropova;237;in;55.6945903;37.66456597
21301;пр-т Андропова;prospekt Andropova;237;out;55.6945903;37.66456597
21310;Проектируемый проезд № 4062, БЦ Newton;"Proektiruemyi proezd 4062, Business Center ""Newton""";237;in;55.6945865;37.6640117
21311;Проектируемый проезд № 4062, БЦ Newton;"Proektiruemyi proezd 4062, Business Center ""Newton""";237;out;55.6945865;37.6640117
21321;"пр-т Андропова, автосалон ""Lexus""";"prospekt Andropova, ""Lexus"" auto sales center";237;out;55.69386265;37.66466974
21323;"пр-т Андропова, автосалон ""Lexus""";"prospekt Andropova, ""Lexus"" auto sales center";237;out;55.69382319;37.66467531
21331;"Проектируемый проезд № 4062, БЦ ""Park Plaza"", технопарк ""Nagatino i-Land""";"Proektiruemyi proezd 4062, Business Center ""Park Plaza"", Technopark ""Nagatino i-Land""";237;out;55.69385211;37.66412328
21333;"Проектируемый проезд № 4062, БЦ ""Park Plaza"", технопарк ""Nagatino i-Land""";"Proektiruemyi proezd 4062, Business Center ""Park Plaza"", Technopark ""Nagatino i-Land""";237;out;55.69381082;37.66413264
21400;"Бизнес-парк ""Румянцево"", Киевское шоссе";"Business Park ""Rumyantsevo"", Kievskoe highway";238;both;55.6329381;37.4396304
21410;Киевское шоссе;Kievskoe highway;238;both;55.6330686;37.4434293
21500;дер. Саларьево, автобусы;Salarievo village, bus stop;239;in;55.6219329;37.4246129
21510;дер. Саларьево, автобусы;Salarievo village, bus stop;239;out;55.6217043;37.4243097
